0220    // 143: 0.13281250000000000000
0278    // 144: 0.15429687500000000000
02BF    // 145: 0.17163085937500000000
0317    // 146: 0.19311523437500000000
035D    // 147: 0.21020507812500000000
03A3    // 148: 0.22729492187500000000
03D8    // 149: 0.24023437500000000000
03EA    // 150: 0.24462890625000000000
03FB    // 151: 0.24877929687500000000
040D    // 152: 0.25317382812500000000
040D    // 153: 0.25317382812500000000
040D    // 154: 0.25317382812500000000
040D    // 155: 0.25317382812500000000
040D    // 156: 0.25317382812500000000
040D    // 157: 0.25317382812500000000
040D    // 158: 0.25317382812500000000
040D    // 159: 0.25317382812500000000
03FB    // 160: 0.24877929687500000000
03EA    // 161: 0.24462890625000000000
03D8    // 162: 0.24023437500000000000
03B5    // 163: 0.23168945312500000000
0380    // 164: 0.21875000000000000000
033A    // 165: 0.20166015625000000000
02D0    // 166: 0.17578125000000000000
0255    // 167: 0.14575195312500000000
01C9    // 168: 0.11157226562500000000
015F    // 169: 0.08569335937500000000
015F    // 170: 0.08569335937500000000
015F    // 171: 0.08569335937500000000
01FD    // 172: 0.12426757812500000000
0328    // 173: 0.19726562500000000000
04CE    // 174: 0.30029296875000000000
06CC    // 175: 0.42480468750000000000
08FE    // 176: 0.56201171875000000000
0B31    // 177: 0.69946289062500000000
0D2F    // 178: 0.82397460937500000000
0ED5    // 179: 0.92700195312500000000
1000    // 180: 1.00000000000000000000
1000    // 181: 1.00000000000000000000
1000    // 182: 1.00000000000000000000
0F96    // 183: 0.97412109375000000000
0E36    // 184: 0.88818359375000000000
0C6D    // 185: 0.77661132812500000000
0A5E    // 186: 0.64794921875000000000
084F    // 187: 0.51928710937500000000
0651    // 188: 0.39477539062500000000
0499    // 189: 0.28735351562500000000
0328    // 190: 0.19726562500000000000
020F    // 191: 0.12866210937500000000
012A    // 192: 0.07275390625000000000
008C    // 193: 0.03417968750000000000
0023    // 194: 0.00854492187500000000
0000    // 195: 0.00000000000000000000
0000    // 196: 0.00000000000000000000
0000    // 197: 0.00000000000000000000
0034    // 198: 0.01269531250000000000
007B    // 199: 0.03002929687500000000
00C1    // 200: 0.04711914062500000000
00E4    // 201: 0.05566406250000000000
0107    // 202: 0.06420898437500000000
0107    // 203: 0.06420898437500000000
0107    // 204: 0.06420898437500000000
0107    // 205: 0.06420898437500000000
00F6    // 206: 0.06005859375000000000
00E4    // 207: 0.05566406250000000000
00E4    // 208: 0.05566406250000000000
00E4    // 209: 0.05566406250000000000
00E4    // 210: 0.05566406250000000000
00F6    // 211: 0.06005859375000000000
0119    // 212: 0.06860351562500000000
014E    // 213: 0.08154296875000000000
0194    // 214: 0.09863281250000000000
01DA    // 215: 0.11572265625000000000
0232    // 216: 0.13720703125000000000
0278    // 217: 0.15429687500000000000
02BF    // 218: 0.17163085937500000000
02F3    // 219: 0.18432617187500000000
0317    // 220: 0.19311523437500000000
033A    // 221: 0.20166015625000000000
035D    // 222: 0.21020507812500000000
036E    // 223: 0.21435546875000000000
036E    // 224: 0.21435546875000000000
0380    // 225: 0.21875000000000000000
0380    // 226: 0.21875000000000000000
0392    // 227: 0.22314453125000000000
0392    // 228: 0.22314453125000000000
03A3    // 229: 0.22729492187500000000
03B5    // 230: 0.23168945312500000000
03B5    // 231: 0.23168945312500000000
03B5    // 232: 0.23168945312500000000
03B5    // 233: 0.23168945312500000000
03B5    // 234: 0.23168945312500000000
03B5    // 235: 0.23168945312500000000
03A3    // 236: 0.22729492187500000000
03A3    // 237: 0.22729492187500000000
0392    // 238: 0.22314453125000000000
0392    // 239: 0.22314453125000000000
0392    // 240: 0.22314453125000000000
0380    // 241: 0.21875000000000000000
0380    // 242: 0.21875000000000000000
0380    // 243: 0.21875000000000000000
0380    // 244: 0.21875000000000000000
0380    // 245: 0.21875000000000000000
0380    // 246: 0.21875000000000000000
0380    // 247: 0.21875000000000000000
0380    // 248: 0.21875000000000000000
0380    // 249: 0.21875000000000000000
0380    // 250: 0.21875000000000000000
036E    // 251: 0.21435546875000000000
036E    // 252: 0.21435546875000000000
036E    // 253: 0.21435546875000000000
035D    // 254: 0.21020507812500000000
035D    // 255: 0.21020507812500000000
035D    // 256: 0.21020507812500000000
034B    // 257: 0.20581054687500000000
034B    // 258: 0.20581054687500000000
033A    // 259: 0.20166015625000000000
033A    // 260: 0.20166015625000000000
033A    // 261: 0.20166015625000000000
0328    // 262: 0.19726562500000000000
0328    // 263: 0.19726562500000000000
0317    // 264: 0.19311523437500000000
0317    // 265: 0.19311523437500000000
0305    // 266: 0.18872070312500000000
02F3    // 267: 0.18432617187500000000
02F3    // 268: 0.18432617187500000000
02E2    // 269: 0.18017578125000000000
02D0    // 270: 0.17578125000000000000
02BF    // 271: 0.17163085937500000000
02AD    // 272: 0.16723632812500000000
029C    // 273: 0.16308593750000000000
028A    // 274: 0.15869140625000000000
0267    // 275: 0.15014648437500000000
0244    // 276: 0.14160156250000000000
0220    // 277: 0.13281250000000000000
01FD    // 278: 0.12426757812500000000
01DA    // 279: 0.11572265625000000000
01DA    // 280: 0.11572265625000000000
01DA    // 281: 0.11572265625000000000
01DA    // 282: 0.11572265625000000000
01FD    // 283: 0.12426757812500000000
0232    // 284: 0.13720703125000000000
0278    // 285: 0.15429687500000000000
02D0    // 286: 0.17578125000000000000
0328    // 287: 0.19726562500000000000
0380    // 288: 0.21875000000000000000
03D8    // 289: 0.24023437500000000000
041E    // 290: 0.25732421875000000000
0465    // 291: 0.27465820312500000000
0499    // 292: 0.28735351562500000000
04BC    // 293: 0.29589843750000000000
04E0    // 294: 0.30468750000000000000
04F1    // 295: 0.30883789062500000000
0514    // 296: 0.31738281250000000000
0526    // 297: 0.32177734375000000000
0538    // 298: 0.32617187500000000000
0549    // 299: 0.33032226562500000000
0549    // 300: 0.33032226562500000000
055B    // 301: 0.33471679687500000000
055B    // 302: 0.33471679687500000000
055B    // 303: 0.33471679687500000000
055B    // 304: 0.33471679687500000000
055B    // 305: 0.33471679687500000000
055B    // 306: 0.33471679687500000000
0549    // 307: 0.33032226562500000000
0549    // 308: 0.33032226562500000000
0549    // 309: 0.33032226562500000000
0538    // 310: 0.32617187500000000000
0538    // 311: 0.32617187500000000000
0526    // 312: 0.32177734375000000000
0526    // 313: 0.32177734375000000000
0514    // 314: 0.31738281250000000000
0503    // 315: 0.31323242187500000000
04E0    // 316: 0.30468750000000000000
04CE    // 317: 0.30029296875000000000
04AB    // 318: 0.29174804687500000000
0488    // 319: 0.28320312500000000000
0465    // 320: 0.27465820312500000000
0441    // 321: 0.26586914062500000000
041E    // 322: 0.25732421875000000000
03FB    // 323: 0.24877929687500000000
03D8    // 324: 0.24023437500000000000
03C6    // 325: 0.23583984375000000000
03A3    // 326: 0.22729492187500000000
0380    // 327: 0.21875000000000000000
036E    // 328: 0.21435546875000000000
034B    // 329: 0.20581054687500000000
033A    // 330: 0.20166015625000000000
0317    // 331: 0.19311523437500000000
0305    // 332: 0.18872070312500000000
02F3    // 333: 0.18432617187500000000
02E2    // 334: 0.18017578125000000000
02BF    // 335: 0.17163085937500000000
02AD    // 336: 0.16723632812500000000
028A    // 337: 0.15869140625000000000
0278    // 338: 0.15429687500000000000
0255    // 339: 0.14575195312500000000
0232    // 340: 0.13720703125000000000
0220    // 341: 0.13281250000000000000
01EC    // 342: 0.12011718750000000000
01C9    // 343: 0.11157226562500000000
01A5    // 344: 0.10278320312500000000
0171    // 345: 0.09008789062500000000
014E    // 346: 0.08154296875000000000
012A    // 347: 0.07275390625000000000
0107    // 348: 0.06420898437500000000
0107    // 349: 0.06420898437500000000
0107    // 350: 0.06420898437500000000
0119    // 351: 0.06860351562500000000
013C    // 352: 0.07714843750000000000
0171    // 353: 0.09008789062500000000
01B7    // 354: 0.10717773437500000000
020F    // 355: 0.12866210937500000000
0255    // 356: 0.14575195312500000000
02AD    // 357: 0.16723632812500000000
02F3    // 358: 0.18432617187500000000
033A    // 359: 0.20166015625000000000
