03E0    // 210: 0.24218750000000000000
03E4    // 211: 0.24316406250000000000
03EC    // 212: 0.24511718750000000000
03F8    // 213: 0.24804687500000000000
0408    // 214: 0.25195312500000000000
0418    // 215: 0.25585937500000000000
042C    // 216: 0.26074218750000000000
043C    // 217: 0.26464843750000000000
044C    // 218: 0.26855468750000000000
0458    // 219: 0.27148437500000000000
0460    // 220: 0.27343750000000000000
0468    // 221: 0.27539062500000000000
0470    // 222: 0.27734375000000000000
0474    // 223: 0.27832031250000000000
0474    // 224: 0.27832031250000000000
0478    // 225: 0.27929687500000000000
0478    // 226: 0.27929687500000000000
047C    // 227: 0.28027343750000000000
047C    // 228: 0.28027343750000000000
0480    // 229: 0.28125000000000000000
0484    // 230: 0.28222656250000000000
0484    // 231: 0.28222656250000000000
0484    // 232: 0.28222656250000000000
0484    // 233: 0.28222656250000000000
0484    // 234: 0.28222656250000000000
0484    // 235: 0.28222656250000000000
0480    // 236: 0.28125000000000000000
0480    // 237: 0.28125000000000000000
047C    // 238: 0.28027343750000000000
047C    // 239: 0.28027343750000000000
047C    // 240: 0.28027343750000000000
0478    // 241: 0.27929687500000000000
0478    // 242: 0.27929687500000000000
0478    // 243: 0.27929687500000000000
0478    // 244: 0.27929687500000000000
0478    // 245: 0.27929687500000000000
0478    // 246: 0.27929687500000000000
0478    // 247: 0.27929687500000000000
0478    // 248: 0.27929687500000000000
0478    // 249: 0.27929687500000000000
0478    // 250: 0.27929687500000000000
0474    // 251: 0.27832031250000000000
0474    // 252: 0.27832031250000000000
0474    // 253: 0.27832031250000000000
0470    // 254: 0.27734375000000000000
0470    // 255: 0.27734375000000000000
0470    // 256: 0.27734375000000000000
046C    // 257: 0.27636718750000000000
046C    // 258: 0.27636718750000000000
0468    // 259: 0.27539062500000000000
0468    // 260: 0.27539062500000000000
0468    // 261: 0.27539062500000000000
0464    // 262: 0.27441406250000000000
0464    // 263: 0.27441406250000000000
0460    // 264: 0.27343750000000000000
0460    // 265: 0.27343750000000000000
045C    // 266: 0.27246093750000000000
0458    // 267: 0.27148437500000000000
0458    // 268: 0.27148437500000000000
0454    // 269: 0.27050781250000000000
0450    // 270: 0.26953125000000000000
044C    // 271: 0.26855468750000000000
0448    // 272: 0.26757812500000000000
0444    // 273: 0.26660156250000000000
0440    // 274: 0.26562500000000000000
0438    // 275: 0.26367187500000000000
0430    // 276: 0.26171875000000000000
0428    // 277: 0.25976562500000000000
0420    // 278: 0.25781250000000000000
0418    // 279: 0.25585937500000000000
0418    // 280: 0.25585937500000000000
0418    // 281: 0.25585937500000000000
0418    // 282: 0.25585937500000000000
0420    // 283: 0.25781250000000000000
042C    // 284: 0.26074218750000000000
043C    // 285: 0.26464843750000000000
0450    // 286: 0.26953125000000000000
0464    // 287: 0.27441406250000000000
0478    // 288: 0.27929687500000000000
048C    // 289: 0.28417968750000000000
049C    // 290: 0.28808593750000000000
04AC    // 291: 0.29199218750000000000
04B8    // 292: 0.29492187500000000000
04C0    // 293: 0.29687500000000000000
04C8    // 294: 0.29882812500000000000
04CC    // 295: 0.29980468750000000000
04D4    // 296: 0.30175781250000000000
04D8    // 297: 0.30273437500000000000
04DC    // 298: 0.30371093750000000000
04E0    // 299: 0.30468750000000000000
04E0    // 300: 0.30468750000000000000
04E4    // 301: 0.30566406250000000000
04E4    // 302: 0.30566406250000000000
04E4    // 303: 0.30566406250000000000
04E4    // 304: 0.30566406250000000000
04E4    // 305: 0.30566406250000000000
04E4    // 306: 0.30566406250000000000
04E0    // 307: 0.30468750000000000000
04E0    // 308: 0.30468750000000000000
04E0    // 309: 0.30468750000000000000
04DC    // 310: 0.30371093750000000000
04DC    // 311: 0.30371093750000000000
04D8    // 312: 0.30273437500000000000
04D8    // 313: 0.30273437500000000000
04D4    // 314: 0.30175781250000000000
04D0    // 315: 0.30078125000000000000
04C8    // 316: 0.29882812500000000000
04C4    // 317: 0.29785156250000000000
04BC    // 318: 0.29589843750000000000
04B4    // 319: 0.29394531250000000000
04AC    // 320: 0.29199218750000000000
04A4    // 321: 0.29003906250000000000
049C    // 322: 0.28808593750000000000
0494    // 323: 0.28613281250000000000
048C    // 324: 0.28417968750000000000
0488    // 325: 0.28320312500000000000
0480    // 326: 0.28125000000000000000
0478    // 327: 0.27929687500000000000
0474    // 328: 0.27832031250000000000
046C    // 329: 0.27636718750000000000
0468    // 330: 0.27539062500000000000
0460    // 331: 0.27343750000000000000
045C    // 332: 0.27246093750000000000
0458    // 333: 0.27148437500000000000
0454    // 334: 0.27050781250000000000
044C    // 335: 0.26855468750000000000
0448    // 336: 0.26757812500000000000
0440    // 337: 0.26562500000000000000
043C    // 338: 0.26464843750000000000
0434    // 339: 0.26269531250000000000
042C    // 340: 0.26074218750000000000
0428    // 341: 0.25976562500000000000
041C    // 342: 0.25683593750000000000
0414    // 343: 0.25488281250000000000
040C    // 344: 0.25292968750000000000
0400    // 345: 0.25000000000000000000
03F8    // 346: 0.24804687500000000000
03F0    // 347: 0.24609375000000000000
03E8    // 348: 0.24414062500000000000
03E8    // 349: 0.24414062500000000000
03E8    // 350: 0.24414062500000000000
03EC    // 351: 0.24511718750000000000
03F4    // 352: 0.24707031250000000000
0400    // 353: 0.25000000000000000000
0410    // 354: 0.25390625000000000000
0424    // 355: 0.25878906250000000000
0434    // 356: 0.26269531250000000000
0448    // 357: 0.26757812500000000000
0458    // 358: 0.27148437500000000000
0468    // 359: 0.27539062500000000000
